UNCLEAN_TEXT,EMOTION,CLEAN_TEXT,letter_count,sentence_count,avg_letter_per_word,words_per_sentence,avg_syllables_per_word,reading_time,fernandez_huerta,szigriszt_pazos,gutierrez_polini,punctuation_per_word,exclamation_per_word,question_per_word,mean_verbs_per_word,mean_auxiliaries_per_word,mean_auxiliaries_per_sentence,flesch_portuguese,uppercase_percentage,mean_unique_word_length,mean_char_repetition_per_word,sim_emotion_tristeza,sim_emotion_otimismo,sim_emotion_desprezo,sim_emotion_alegria,sim_emotion_raiva,sim_emotion_agressividade,sim_emotion_submissão,sim_emotion_nojo,sim_emotion_medo,sim_emotion_decepção,sim_emotion_amor,sim_emotion_remorso,sim_emotion_confianca,sim_emotion_antecipacao,sim_emotion_surpresa,sim_emotion_intimidação
eu amo muito vc!!!!,amor,amer muito,12.0,1.0,3.0,4.0,1.25,0.23504,127.76,124.96000000000001,64.7,1.0,1.0,0.0,0.25,0.0,0.0,131.84,0.0,3.3333333333333335,0.25,0.19530896842479706,0.20990212261676788,0.1771247237920761,0.2686454653739929,0.1520080715417862,0.2030649483203888,0.26465919613838196,0.1876698136329651,0.16230981051921844,0.19893482327461243,0.26508828997612,0.19992217421531677,0.2635868787765503,0.20350487530231476,0.15649107098579407,0.11809869855642319
Eu amo muito vestidos,amor,amer muito vestir,18.0,1.0,4.5,4.0,1.75,0.26442,97.76,93.81000000000002,50.150000000000006,0.0,0.0,0.0,0.5,0.0,0.0,95.84,0.05555555555555555,4.5,0.0,0.04764581471681595,0.11448518186807632,0.035274479538202286,0.15532657504081726,0.01165858469903469,0.039853207767009735,0.09412866830825806,0.054546792060136795,0.010387292131781578,0.02334020659327507,0.12382754683494568,0.021241631358861923,0.13508762419223785,0.08045317232608795,0.020420236513018608,0.019799882546067238
Eu amo mulheres altas todas tem o meu coração,amor,amer mulher alto todo ter meu coracao,37.0,1.0,4.111111111111111,9.0,1.6666666666666667,0.54353,97.66,94.00166666666668,52.17222222222223,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,1.0,96.63999999999999,0.02702702702702703,4.111111111111111,0.0,0.11808828264474869,0.16639570891857147,0.12549170851707458,0.1871562898159027,0.07641468942165375,0.11367432028055191,0.14824746549129486,0.09336282312870026,0.06992217153310776,0.10388489812612534,0.20463760197162628,0.09767794609069824,0.17198793590068817,0.13036906719207764,0.08493544906377792,0.07795362174510956
eu AMO música triste,amor,amar musica triste,17.0,1.0,4.25,4.0,1.75,0.24972999999999998,97.76,93.81000000000002,52.57500000000001,0.0,0.0,0.0,0.25,0.0,0.0,95.84,0.17647058823529413,4.25,0.0,0.2763545513153076,0.20992764830589294,0.23372073471546173,0.24714918434619904,0.19837407767772675,0.24093668162822723,0.22805461287498474,0.2763027548789978,0.2948805093765259,0.23497498035430908,0.2621200978755951,0.24812671542167664,0.1744121015071869,0.20604637265205383,0.1481628715991974,0.1731499582529068
"Eu amo Natal, mas eu quero q acabe logo. Sem ânimo pra nada",amor,amer natal mas querer acabar logo sem animo pra nada,45.0,2.0,3.4615384615384617,6.5,1.4615384615384615,0.69043,112.51769230769231,109.28115384615387,59.34807692307693,0.15384615384615385,0.0,0.0,0.23076923076923078,0.0,0.0,114.00923076923078,0.06666666666666667,3.4,0.0,0.30006328225135803,0.28988850116729736,0.2224680483341217,0.2911874055862427,0.21610327064990997,0.23537138104438782,0.27276235818862915,0.2014995515346527,0.23067167401313782,0.24947912991046906,0.2658434510231018,0.2320529669523239,0.25013431906700134,0.30487218499183655,0.19785650074481964,0.1759076863527298
"eu amo o @sotyrave
, ele é tudo pra mim.",amor,amer sotyrave ele tudo pra eu,28.0,1.0,3.111111111111111,9.0,1.3333333333333333,0.45538999999999996,117.66,114.76833333333335,61.87222222222223,0.3,0.0,0.0,0.125,0.125,1.0,129.2,0.0,2.4285714285714284,0.0,0.1783760040998459,0.21455428004264832,0.18452158570289612,0.26011577248573303,0.1441040337085724,0.177452951669693,0.23781411349773407,0.17469756305217743,0.12374665588140488,0.16431525349617004,0.2433435171842575,0.1751587837934494,0.27705705165863037,0.20015773177146912,0.146617591381073,0.10809233039617538
"Eu amo o charada, eu consigo imaginar ele irritando o Jason o jogo inteiro",amor,amer charada consigar imaginar ele irritar jason jogo inteiro,60.0,1.0,4.285714285714286,14.0,1.9285714285714286,0.8960899999999999,76.84571428571428,72.68500000000002,48.728571428571435,0.07142857142857142,0.0,0.0,0.2857142857142857,0.0,0.0,72.58285714285714,0.03333333333333333,4.9,0.0,0.14106078445911407,0.1612296849489212,0.17867617309093475,0.16504399478435516,0.14987032115459442,0.17894253134727478,0.15259648859500885,0.183259516954422,0.14058314263820648,0.12511953711509705,0.1498447209596634,0.1677006334066391,0.20418605208396912,0.16738630831241608,0.13135945796966553,0.1203787550330162
Eu amo o clima que toma conta e se espalha quando essas Escolas de Samba tomam as ruas. E eu tenho convicção que sou mais feliz por tudo isso existir,confianca,amer clima que tomar conta espalhar quando esse escola samba tomar rua ter conviccao que ser mais feliz por tudo isso existir,119.0,2.0,3.966666666666667,15.0,1.6333333333333333,1.7628,93.54,90.07833333333335,51.473333333333336,0.03333333333333333,0.0,0.0,0.2,0.06666666666666667,1.0,92.80000000000001,0.03361344537815126,4.1923076923076925,0.0,0.11050868034362793,0.21376709640026093,0.120775006711483,0.20693406462669373,0.09981049597263336,0.08794701099395752,0.10970870405435562,0.082148477435112,0.0903167873620987,0.07020057737827301,0.14747677743434906,0.061628490686416626,0.18910937011241913,0.12935368716716766,0.08071182668209076,0.08092029392719269
Eu amo o conceito que minha família é Família Mendonça mas eu não tenho Mendonça,amor,amer conceito que meu familia familia mendonca mas nao ter mendonca,66.0,1.0,4.4,15.0,1.8,0.96954,83.54,79.69500000000001,47.27,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,2.0,80.80000000000001,0.06060606060606061,4.083333333333333,0.0,0.15370924770832062,0.14398789405822754,0.18026690185070038,0.13808462023735046,0.13164973258972168,0.14258317649364471,0.19492900371551514,0.12571430206298828,0.10691617429256439,0.15226367115974426,0.17661800980567932,0.12796561419963837,0.13801763951778412,0.12517611682415009,0.11808226257562637,0.11266116052865982
Eu amo o entusiasmo dele com tudo IM LIKE HIM FKSKDKKAKFKS,alegria,amer entusiasmo de ele com tudo like him fkskdkkakfks,48.0,1.0,4.363636363636363,11.0,1.5454545454545454,0.70512,102.89272727272729,99.55318181818183,49.02272727272728,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,103.28727272727274,0.4583333333333333,4.363636363636363,0.0,0.04677056148648262,0.11859695613384247,0.059599123895168304,0.15921705961227417,0.022525247186422348,0.046531692147254944,0.11362098157405853,0.044631361961364746,0.04359082877635956,0.05082089453935623,0.12045933306217194,0.038838617503643036,0.141222283244133,0.09388241171836853,0.053012665361166,0.03230968117713928
"Eu amo o filme do Percy Jackson, mesmo sendo uma péssima adaptação",amor,amer filme percy jackson mesmo ser um pessimo adaptacao,54.0,1.0,4.5,12.0,1.6666666666666667,0.80795,94.60000000000001,91.00166666666668,47.35000000000001,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,1.0,93.52000000000001,0.05555555555555555,4.2727272727272725,0.0,0.016873832792043686,0.020136374980211258,0.028576180338859558,0.031381502747535706,0.026594853028655052,-0.005635480862110853,0.01291773933917284,0.040873222053050995,0.013262303546071053,0.0024301751982420683,0.020131824538111687,0.0411803238093853,0.052683960646390915,0.010417886078357697,-0.020698675885796547,0.006574883125722408
eu amo o grupo gatinhos da usp eu amo mto ver gatinhos mandar meu gatinho aaaaaaaaaa,amor,amer grupo gatinho usp amer mto ver gatinho mandar meu gatinho aaaaaaaaaa,69.0,1.0,4.3125,16.0,1.9375,1.0136100000000001,74.27000000000001,70.12875000000001,47.768750000000004,0.0,0.0,0.0,0.25,0.0,0.0,69.86000000000001,0.0,4.3076923076923075,0.0625,0.1694011688232422,0.2173134982585907,0.1841612309217453,0.24008862674236298,0.14318427443504333,0.18364635109901428,0.1938459873199463,0.17048083245754242,0.15208350121974945,0.14171956479549408,0.2311035841703415,0.12738727033138275,0.20012862980365753,0.1867491602897644,0.13916344940662384,0.1136503592133522
eu amo o jeito q o hao manda a real com o maior cuidado do mundo p nao ser ofensivo ou entendido errado ((apesar de achar q ele taria certo em mandar tomar no cu tbm,agressividade,amer jeito hao mandar real com grande cuidado mundo nao ser ofensivo entender errar apesar achar ele tar certo mandar tomar tbm,128.0,1.0,3.5555555555555554,36.0,1.5277777777777777,1.9097,78.45333333333335,75.65444444444447,48.111111111111114,0.05555555555555555,0.0,0.0,0.25,0.027777777777777776,0.5,78.56,0.0,3.71875,0.0,0.1946062445640564,0.25625357031822205,0.2979026436805725,0.2766226530075073,0.2393406182527542,0.28575000166893005,0.3508802056312561,0.24934843182563782,0.2080070525407791,0.2753285765647888,0.28933778405189514,0.25423920154571533,0.3070048987865448,0.18342383205890656,0.20832481980323792,0.19961659610271454
Eu amo o Natal mas não quero que ele chegue,amor,amer natal mas nao querer que ele chegar,34.0,1.0,3.4,10.0,1.3,0.49945999999999996,118.64,115.84500000000001,58.720000000000006,0.0,0.0,0.0,0.3,0.0,0.0,121.99999999999999,0.058823529411764705,3.4,0.0,0.18349675834178925,0.12982313334941864,0.14116622507572174,0.14857105910778046,0.1277196705341339,0.14830049872398376,0.2173997461795807,0.1253725290298462,0.1342504918575287,0.15965145826339722,0.16889381408691406,0.161953866481781,0.12025231122970581,0.17625799775123596,0.1274367719888687,0.1132187619805336
eu amo o nico,amor,amer nico,10.0,1.0,2.5,4.0,1.25,0.1469,127.76,124.96000000000001,69.55,0.0,0.0,0.0,0.25,0.0,0.0,131.84,0.0,2.5,0.0,0.19205138087272644,0.2097393274307251,0.16874852776527405,0.2451815903186798,0.14517660439014435,0.17993906140327454,0.20259997248649597,0.18035800755023956,0.15619990229606628,0.15048013627529144,0.22452116012573242,0.15741151571273804,0.23112282156944275,0.1712828129529953,0.1305244266986847,0.1079874038696289
"Eu amo o Quasar Ice, Antonio Bandeiras Gold e o Natura Essencial Elixir.
São meus 3 favoritos e os que eu mais gosto de usar",amor,amer quasar ice antonio bandeira gold natura essencial elixir sao meu favorito que mais gosto usar,98.0,2.0,3.92,12.5,1.6,1.469,98.09,94.655,52.80100000000001,0.08,0.0,0.0,0.08333333333333333,0.041666666666666664,0.5,97.8,0.10309278350515463,4.421052631578948,0.0,0.0008445579442195594,0.10647463798522949,0.03274940699338913,0.10403754562139511,-0.0025452219415456057,0.012391818687319756,0.04207051917910576,0.03419162333011627,-0.02512262389063835,0.009381458163261414,0.07579757273197174,0.0007059916388243437,0.09663631021976471,0.045824527740478516,0.008181629702448845,-0.009857074357569218
Eu amo o renjun,amor,amer renjun,12.0,1.0,3.0,4.0,1.25,0.17628,127.76,124.96000000000001,64.7,0.0,0.0,0.0,0.25,0.0,0.0,131.84,0.08333333333333333,3.0,0.0,0.17055708169937134,0.22681596875190735,0.15063664317131042,0.2698673605918884,0.13627979159355164,0.1526941955089569,0.19417282938957214,0.17064210772514343,0.1322057992219925,0.14346061646938324,0.23607926070690155,0.13921959698200226,0.23684081435203552,0.1888321489095688,0.14324168860912323,0.09743398427963257
Eu amo o rio,amor,amer rio,9.0,1.0,2.25,4.0,1.0,0.13221,142.76,140.53500000000003,71.975,0.0,0.0,0.0,0.25,0.0,0.0,149.84,0.1111111111111111,2.25,0.0,0.054986946284770966,0.10692006349563599,0.02762601710855961,0.13195429742336273,0.024246951565146446,0.012942666187882423,0.07266829907894135,0.04148156940937042,0.00935601256787777,0.048773955553770065,0.10325168073177338,0.049152158200740814,0.13234426081180573,0.06915998458862305,0.026771869510412216,0.007577347103506327
eu amo o snoopy demais ele eh literalmente eu amo tanto q quase gasto meu dinheiro todinho em coisas dele,amor,amer snoopy demais ele literalmente amer tanto quase gastar meu dinheiro todinho coisa de ele,86.0,1.0,4.3,20.0,1.75,1.26334,81.44,77.81000000000002,46.49000000000001,0.0,0.0,0.0,0.2,0.0,0.0,79.19999999999999,0.0,4.5,0.0,0.197429820895195,0.1809292882680893,0.22138471901416779,0.1950187236070633,0.1879967451095581,0.202397421002388,0.20322349667549133,0.22437627613544464,0.16843241453170776,0.17425526678562164,0.2130555659532547,0.21691209077835083,0.24817419052124023,0.14854837954044342,0.17679281532764435,0.13694943487644196
eu amo o sotaque alagoano veeei hahaha “muitxo animado”,alegria,amer sotaque alagoano veeei hahaha muitxo animar,45.0,1.0,5.0,9.0,2.111111111111111,0.69043,70.99333333333334,66.3127777777778,43.550000000000004,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,64.63999999999999,0.0,4.571428571428571,0.1111111111111111,0.07234414666891098,0.09439034759998322,0.12313814461231232,0.1585386097431183,0.08729661256074905,0.13975080847740173,0.14198113977909088,0.15131282806396484,0.10919766128063202,0.10241641104221344,0.16812650859355927,0.10789801180362701,0.11496403068304062,0.0845460519194603,0.07604605704545975,0.08754588663578033
Eu amo o Valverdinho,amor,amer valverdinho,17.0,1.0,4.25,4.0,1.75,0.24972999999999998,97.76,93.81000000000002,52.57500000000001,0.0,0.0,0.0,0.25,0.0,0.0,95.84,0.11764705882352941,4.25,0.0,0.13889247179031372,0.19249674677848816,0.12379001080989838,0.21818597614765167,0.11496974527835846,0.12386467307806015,0.15272976458072662,0.1338411122560501,0.10804736614227295,0.11478569358587265,0.19020922482013702,0.11561194062232971,0.21557000279426575,0.16560232639312744,0.11417967081069946,0.08578397333621979
eu amo one piece,amor,amer one piece,13.0,1.0,3.25,4.0,1.5,0.19097,112.76,109.38500000000002,62.275000000000006,0.0,0.0,0.0,0.25,0.0,0.0,113.84,0.0,3.25,0.0,0.25335609912872314,0.2552950084209442,0.21251192688941956,0.2621040344238281,0.20714811980724335,0.22822105884552002,0.2734251320362091,0.24791280925273895,0.22530429065227509,0.2546961009502411,0.267268568277359,0.2238532453775406,0.25858092308044434,0.2448175698518753,0.19564607739448547,0.18227380514144897
"eu amo os chinelos da coca, tá mlc, são os melhores q tem e dura MUITOOOOO",amor,amer chinelo coca mlc sao bom ter durar muitooooo,57.0,1.0,3.5625,16.0,1.625,0.8667099999999999,93.02000000000001,89.59750000000001,55.04375,0.125,0.0,0.0,0.1875,0.125,1.0,92.36000000000001,0.15789473684210525,3.6923076923076925,0.0625,0.13689742982387543,0.17718666791915894,0.14444270730018616,0.21454250812530518,0.13729436695575714,0.16450288891792297,0.16977088153362274,0.1655595600605011,0.08878622204065323,0.11697354167699814,0.18091760575771332,0.1072637215256691,0.19005224108695984,0.12368470430374146,0.08798710256814957,0.06309586763381958
eu amo os zarcia epa mas n queria q Zaza e Márcia fossem para desafio final #bbtvi,amor,amer zarcia epa mas querer zaza marcia ser para desafio final bbtvi,65.0,1.0,3.823529411764706,17.0,1.588235294117647,0.96954,94.20588235294119,90.8879411764706,52.16176470588236,0.058823529411764705,0.0,0.0,0.11764705882352941,0.058823529411764705,0.5,93.96705882352941,0.03076923076923077,3.75,0.0,0.14877787232398987,0.2124522179365158,0.1777096539735794,0.21893513202667236,0.13099440932273865,0.1868610680103302,0.18447396159172058,0.10892999917268753,0.12384800612926483,0.1706436276435852,0.16362264752388,0.1451449692249298,0.18403665721416473,0.2080448418855667,0.16036267578601837,0.15123841166496277
Eu amo palavras de afirmação,amor,amar palavra afirmacao,24.0,1.0,4.8,5.0,1.8,0.35256,93.74000000000001,89.69500000000001,46.89000000000001,0.0,0.0,0.0,0.2,0.0,0.0,91.20000000000002,0.041666666666666664,4.8,0.0,0.1377684772014618,0.18308378756046295,0.19666559994220734,0.1940537989139557,0.14556920528411865,0.20376655459403992,0.2581440508365631,0.21414297819137573,0.17341692745685577,0.2313988208770752,0.268576443195343,0.21280881762504578,0.21618947386741638,0.12593713402748108,0.05941040813922882,0.14728939533233643
"eu amo passar o dia com a manu, amo ir na academia, fofocar, ir na piscina, fazer almocinho juntas, ver seriezinha. na real que eu amo mesmo é a manu :)",amor,amer passar dia com manu amer academia fofocar piscina fazer almocinho juntas ver seriezinha real que amer mesmo manu,114.0,2.0,3.8,15.0,1.6666666666666667,1.7921799999999999,91.54,88.00166666666668,53.09000000000001,0.25806451612903225,0.0,0.0,0.3,0.1,1.5,93.75096774193548,0.0,3.3529411764705883,0.0,0.18350788950920105,0.22423908114433289,0.11276744306087494,0.26332563161849976,0.0944206491112709,0.1207067221403122,0.1986222267150879,0.10521569848060608,0.0974435806274414,0.11292234808206558,0.227507546544075,0.10814513266086578,0.23514024913311005,0.1762654334306717,0.07812831550836563,0.05370393767952919
eu amo passar o dia com ele,amor,amer passar dia com ele,21.0,1.0,3.0,7.0,1.1428571428571428,0.30849,131.12857142857143,128.63500000000002,63.650000000000006,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,136.43428571428572,0.0,3.0,0.0,0.13895145058631897,0.17021873593330383,0.07218154519796371,0.23861750960350037,0.03837912529706955,0.06072447448968887,0.1563270390033722,0.07458122819662094,0.07522331178188324,0.0650634914636612,0.1885959804058075,0.08053059875965118,0.18801568448543549,0.1498432457447052,0.08290958404541016,0.0006014087121002376
Eu amo pastilha de atum mane,amor,amar pastilha atum mane,23.0,1.0,3.8333333333333335,6.0,1.5,0.33787,110.72,107.38500000000002,55.91666666666667,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,111.75999999999999,0.043478260869565216,3.8333333333333335,0.0,0.16934147477149963,0.21725495159626007,0.14928008615970612,0.23346933722496033,0.1457938700914383,0.17372193932533264,0.16533568501472473,0.18761813640594482,0.11349687725305557,0.13377317786216736,0.19275976717472076,0.144302636384964,0.2288462370634079,0.1659066081047058,0.12381824851036072,0.09277264028787613
Eu amo picles,amor,amar picles,11.0,1.0,3.6666666666666665,3.0,1.3333333333333333,0.16159,123.78,120.76833333333335,58.58333333333334,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,126.88,0.09090909090909091,3.6666666666666665,0.0,0.07067116349935532,0.14633500576019287,0.05429615452885628,0.18557727336883545,0.03651604801416397,0.05396483466029167,0.07030992209911346,0.0627337321639061,0.0070907906629145145,0.02224893309175968,0.1414158046245575,0.03349924832582474,0.14318083226680756,0.09347544610500336,0.04195835068821907,0.010793250054121017
eu amo pirralho mas tem que ser lindo pra compensar,amor,amer pirralho mas ter que ser lindo pra compensar,42.0,1.0,4.2,10.0,1.5,0.61698,106.64,103.38500000000002,50.96,0.0,0.0,0.0,0.2,0.2,2.0,107.6,0.0,4.2,0.0,0.21249695122241974,0.27349674701690674,0.16619311273097992,0.2900412678718567,0.16932041943073273,0.18979360163211823,0.23476442694664001,0.2006966918706894,0.13497252762317657,0.18368402123451233,0.23855546116828918,0.17200738191604614,0.2734582722187042,0.21562758088111877,0.14737161993980408,0.13426776230335236
"eu amo pq até quando eu quero tirar ele, é uma luta",amor,amer ate quando querer tirar ele um luta,39.0,1.0,3.25,12.0,1.3333333333333333,0.5876,114.60000000000001,111.76833333333335,59.47500000000001,0.08333333333333333,0.0,0.0,0.25,0.08333333333333333,1.0,117.52000000000001,0.0,3.4,0.0,0.3491175174713135,0.3006227910518646,0.2878681719303131,0.27762240171432495,0.2797253727912903,0.33757680654525757,0.3561834394931793,0.30373674631118774,0.29682859778404236,0.30305612087249756,0.3167683184146881,0.3335261046886444,0.3291124701499939,0.2839697003364563,0.2278706431388855,0.2454378306865692
Eu amo q Rebeca sempre reclama do cara q ela trabalha e ela nunca me disse o nome dele só chama ele de velho,amor,amer rebeca sempre reclamar cara ela trabalhar ela nunca dizer nome de ele chamar ele velho,85.0,1.0,3.5416666666666665,24.0,1.5833333333333333,1.2486499999999998,87.36,84.19333333333336,52.44583333333334,0.0,0.0,0.0,0.20833333333333334,0.0,0.0,87.03999999999999,0.023529411764705882,3.6818181818181817,0.0,0.09163735061883926,0.05699317529797554,0.17434164881706238,0.09163803607225418,0.11219988018274307,0.15928798913955688,0.15899863839149475,0.11720937490463257,0.07985453307628632,0.11549315601587296,0.15175282955169678,0.13188961148262024,0.10154815763235092,0.06498338282108307,0.09759554266929626,0.04888814315199852
Eu AMO quando a homofobia dos outros sobra pra mim no final,amor,amer quando homofobia de o outro sobra pra eu final,48.0,1.0,4.0,12.0,1.5833333333333333,0.70512,99.60000000000001,96.19333333333336,52.2,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,99.52000000000001,0.08333333333333333,4.0,0.0,0.1925242841243744,0.22199082374572754,0.23023292422294617,0.20257309079170227,0.16001825034618378,0.21290700137615204,0.23724663257598877,0.2151191085577011,0.18929947912693024,0.19540664553642273,0.26046475768089294,0.21218356490135193,0.22552916407585144,0.203146293759346,0.15096808969974518,0.1711466908454895
eu amo quando as baetinhas me chamam de (deb ou de) KSKAK,amor,amer quando baetinha chamar deb kskak,44.0,1.0,3.6666666666666665,12.0,1.4166666666666667,0.67574,109.60000000000001,106.57666666666667,55.43333333333334,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,111.52000000000001,0.11363636363636363,3.9,0.0,0.14740964770317078,0.1820424497127533,0.1857881098985672,0.2210395336151123,0.13734540343284607,0.19823811948299408,0.2007679045200348,0.18334880471229553,0.13778577744960785,0.15187683701515198,0.2299375832080841,0.16842439770698547,0.20844516158103943,0.1643289476633072,0.1474371701478958,0.11189105361700058
eu amo quando eu tô na 12 e a anabelle faz cara de nojo p me,amor,amer quando anabelle fazer cara nojo,45.0,1.0,2.8125,16.0,1.3125,0.6610499999999999,111.77000000000001,109.06625000000001,62.31875,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,114.86000000000001,0.0,2.9285714285714284,0.0,0.23519310355186462,0.22061750292778015,0.20202550292015076,0.26047104597091675,0.17394070327281952,0.21735286712646484,0.22598358988761902,0.2304520308971405,0.1901451051235199,0.16848227381706238,0.24251897633075714,0.18289120495319366,0.25325360894203186,0.2171899527311325,0.16671505570411682,0.153106689453125
eu amo quando tenho um conversante e ele começa a me dar satisfações da vida dele,amor,amer quando ter conversante ele comecar dar satisfacoes vida de ele,66.0,1.0,4.125,16.0,1.75,0.96954,85.52000000000001,81.81000000000002,49.587500000000006,0.0,0.0,0.0,0.25,0.0625,1.0,83.36000000000001,0.0,4.125,0.0,0.1997271180152893,0.23112335801124573,0.20556294918060303,0.26183831691741943,0.14254066348075867,0.2126430720090866,0.26113858819007874,0.18095515668392181,0.18220221996307373,0.20900610089302063,0.3132112920284271,0.20361588895320892,0.25061726570129395,0.16971242427825928,0.1410493105649948,0.14290955662727356
"Eu amo quando to brigando no tt e a pessoa acha que a jureminha do meu icon sou eu de vdd, e em certa parte eles estao certos, eu sou um pouco jureminha msm",amor,amer quando brigar pessoa achar que jureminha meu icon ser vdd certo parte eles estao certos ser pouco jureminha msm,121.0,1.0,3.5588235294117645,34.0,1.4411764705882353,1.80687,85.68941176470588,83.04970588235295,48.77941176470589,0.058823529411764705,0.0,0.0,0.11764705882352941,0.058823529411764705,2.0,86.87529411764704,0.008264462809917356,3.6153846153846154,0.0,0.20364466309547424,0.2657737135887146,0.27041155099868774,0.23246653378009796,0.20270927250385284,0.2812384366989136,0.2824256420135498,0.24915851652622223,0.20846286416053772,0.2384837120771408,0.2533888816833496,0.2522784173488617,0.32577991485595703,0.23108765482902527,0.20627914369106293,0.20612221956253052
Eu amo que Allegra esconde os tesouros dela dentro das fronhas dos travesseiros. Vira e mexe eu deito e minha cabeça machuca em alguma coisa perdida,amor,amer que allegra esconder tesouro de ela dentro de o fronha de o travesseiro virar mexer deitar meu cabeca machucar algum coisa perder,122.0,2.0,4.6923076923076925,13.0,1.9615384615384615,1.80687,75.8876923076923,71.63115384615386,45.134615384615394,0.038461538461538464,0.0,0.0,0.23076923076923078,0.0,0.0,71.24923076923076,0.02459016393442623,4.6521739130434785,0.0,0.28840044140815735,0.26206284761428833,0.236745685338974,0.25383588671684265,0.2215835154056549,0.24024514853954315,0.22640618681907654,0.2884168028831482,0.267376184463501,0.2815820574760437,0.2721621096134186,0.2834344506263733,0.25590139627456665,0.2080231010913849,0.27013641595840454,0.21954968571662903
eu amo que as led de pen drive que compramos da pra controlar no meu celular ai fico toda hora pertubando alguém e meus pais assim kkkkkkkk,amor,amer que led pen drive que comprar pra controlar meu celular ficor toda hora pertubar alguem meu pai assim kkkkkkkk,113.0,1.0,4.185185185185185,27.0,1.5555555555555556,1.65997,85.96666666666667,82.9238888888889,45.15370370370371,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,85.91999999999999,0.0,4.230769230769231,0.037037037037037035,0.1379035860300064,0.16112616658210754,0.20519742369651794,0.09459273517131805,0.19745156168937683,0.22365668416023254,0.1222086176276207,0.18282108008861542,0.15892520546913147,0.11428599059581757,0.13760274648666382,0.1685907542705536,0.15673545002937317,0.10171724855899811,0.124728262424469,0.13088348507881165
eu amo que as pessoas me PERGUNTAM SE EU VOU PRO PIPA OU QUEBEC GNT Q EU NUNCA VI,amor,amer que pessoa perguntar ir pro pipa quebec gnt nunca,63.0,1.0,3.3157894736842106,19.0,1.368421052631579,0.9254699999999999,105.35473684210527,102.58236842105264,56.38684210526316,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,107.71368421052632,0.6984126984126984,3.4705882352941178,0.0,0.17616809904575348,0.2274934947490692,0.21636530756950378,0.22120726108551025,0.15613703429698944,0.2223120629787445,0.27355462312698364,0.18485376238822937,0.17668649554252625,0.22162148356437683,0.24177433550357819,0.18299439549446106,0.2319844514131546,0.191371887922287,0.18533706665039062,0.1579405814409256
"Eu Amo que Brasileiro consegue transformar TUDO em piada, to morrendo de rir com o memes da Beyonce no Brasil kkkkkkkkkk",amor,amer que brasileiro conseguir transformar tudo piada morrer rir com meme beyonce brasil kkkkkkkkkk,99.0,1.0,4.714285714285714,21.0,1.7142857142857142,1.469,82.56285714285715,79.03500000000003,42.121428571428574,0.047619047619047616,0.0,0.0,0.23809523809523808,0.0,0.0,80.73142857142858,0.09090909090909091,4.7,0.047619047619047616,0.14803171157836914,0.16353532671928406,0.19917385280132294,0.21247521042823792,0.16499921679496765,0.2135026901960373,0.1990613341331482,0.20704057812690735,0.18588915467262268,0.17702996730804443,0.22246651351451874,0.1795177161693573,0.19486206769943237,0.16087733209133148,0.158715158700943,0.1476556956768036
Eu amo que elas viraram bests. Jurava que ia rolar o maior quebra pau qdo a Agtka chegou,amor,amer que elas virar bests jurar que rolar grande quebra pau qdo agtka chegar,70.0,2.0,3.888888888888889,9.0,1.4444444444444444,1.04299,110.99333333333334,107.84611111111113,54.32777777777778,0.05555555555555555,0.0,0.0,0.2777777777777778,0.05555555555555555,0.5,112.63999999999999,0.04285714285714286,3.875,0.0,0.18043926358222961,0.30357906222343445,0.17023418843746185,0.2876025140285492,0.15073968470096588,0.1524580419063568,0.16637244820594788,0.14269421994686127,0.1591310203075409,0.1730257272720337,0.17530930042266846,0.1549939662218094,0.2874019742012024,0.24284426867961884,0.23136937618255615,0.2013365924358368
eu amo que meu namorado entra em todas as minhas loucuras sem pensar duas vezes,amor,amer que meu namorado entrar todo meu loucura sem pensar dois vez,65.0,1.0,4.333333333333333,15.0,1.7333333333333334,0.95485,87.54,83.84833333333334,47.91666666666668,0.0,0.0,0.0,0.2,0.0,0.0,85.6,0.0,4.333333333333333,0.0,0.21489186584949493,0.22021989524364471,0.1941653937101364,0.21952004730701447,0.1588066667318344,0.20851464569568634,0.27603673934936523,0.19236719608306885,0.2030150443315506,0.1922149658203125,0.27366089820861816,0.1996731013059616,0.25536254048347473,0.17578411102294922,0.16998715698719025,0.14129424095153809
