fold,emocao,regra,consequente,confianca,suporte
3,desire,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(desire) é BAIXA  [conf=0.99, suporte=0.0]",baixa,0.9858,0.0
3,desire,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(desire) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
3,desire,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(desire) é ALTA  [conf=1.00, suporte=0.0]",alta,0.9991,0.0
3,desire,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(desire) é BAIXA  [conf=1.00, suporte=0.0]",baixa,0.9969,0.0
3,desire,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(desire) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
3,desire,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(desire) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
3,desire,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(desire) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
3,disappointment,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é BAIXO ENTÃO pertinência(disappointment) é BAIXA  [conf=0.74, suporte=7416.2]",baixa,0.7439,7416.2
3,disappointment,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é ALTO ENTÃO pertinência(disappointment) é BAIXA  [conf=0.69, suporte=7012.2]",baixa,0.6891,7012.24
3,disappointment,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é BAIXA  [conf=0.81, suporte=2063.8]",baixa,0.8148,2063.84
3,disappointment,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é BAIXA  [conf=0.91, suporte=1835.0]",baixa,0.9093,1834.98
3,disappointment,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é ALTO ENTÃO pertinência(disappointment) é ALTA  [conf=0.79, suporte=1234.0]",alta,0.792,1233.97
3,disappointment,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é BAIXO ENTÃO pertinência(disappointment) é ALTA  [conf=0.81, suporte=1150.7]",alta,0.8128,1150.69
3,disappointment,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é BAIXA  [conf=0.61, suporte=785.6]",baixa,0.6144,785.62
3,disappointment,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é ALTO ENTÃO pertinência(disappointment) é ALTA  [conf=0.56, suporte=764.3]",alta,0.5614,764.33
3,disappointment,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é BAIXO ENTÃO pertinência(disappointment) é MEDIA  [conf=0.95, suporte=740.3]",media,0.9511,740.29
3,disappointment,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é ALTO ENTÃO pertinência(disappointment) é ALTA  [conf=0.89, suporte=713.9]",alta,0.8907,713.86
3,disappointment,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é BAIXO ENTÃO pertinência(disappointment) é ALTA  [conf=0.89, suporte=702.6]",alta,0.8856,702.56
3,disappointment,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é MEDIA  [conf=0.91, suporte=657.5]",media,0.9052,657.46
3,disappointment,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é ALTA  [conf=0.82, suporte=625.2]",alta,0.816,625.22
3,disappointment,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é ALTA  [conf=0.89, suporte=445.1]",alta,0.893,445.1
3,disappointment,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é ALTA  [conf=0.91, suporte=442.0]",alta,0.9053,441.96
3,disappointment,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é ALTA  [conf=0.75, suporte=308.9]",alta,0.7493,308.94
3,disappointment,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é MEDIA  [conf=0.93, suporte=185.9]",media,0.9335,185.93
3,disappointment,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é ALTA  [conf=0.67, suporte=159.4]",alta,0.6683,159.38
3,disappointment,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é ALTA  [conf=0.80, suporte=154.1]",alta,0.7953,154.06
3,disappointment,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é ALTA  [conf=0.73, suporte=129.1]",alta,0.7315,129.07
3,disappointment,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é MEDIA  [conf=0.95, suporte=106.5]",media,0.953,106.52
3,disappointment,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é ALTA  [conf=0.65, suporte=94.9]",alta,0.651,94.93
3,disappointment,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é ALTA  [conf=0.91, suporte=76.8]",alta,0.9098,76.75
3,disappointment,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é ALTA  [conf=0.88, suporte=69.6]",alta,0.8766,69.63
3,disappointment,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é ALTA  [conf=0.84, suporte=68.3]",alta,0.8443,68.28
3,disappointment,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é ALTA  [conf=0.83, suporte=50.4]",alta,0.8311,50.41
3,disappointment,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é ALTA  [conf=0.61, suporte=46.5]",alta,0.6105,46.48
3,disappointment,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é ALTA  [conf=0.69, suporte=39.9]",alta,0.6867,39.9
3,disappointment,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é ALTA  [conf=0.62, suporte=35.6]",alta,0.6212,35.63
3,disappointment,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é ALTA  [conf=0.80, suporte=35.2]",alta,0.805,35.17
3,disappointment,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é ALTA  [conf=0.73, suporte=23.5]",alta,0.7253,23.48
3,disappointment,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é ALTA  [conf=0.72, suporte=12.7]",alta,0.7233,12.74
3,disappointment,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é BAIXA  [conf=0.59, suporte=9.5]",baixa,0.5903,9.49
3,disappointment,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é ALTA  [conf=0.94, suporte=3.7]",alta,0.9433,3.74
3,disappointment,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é BAIXA  [conf=0.79, suporte=3.1]",baixa,0.7918,3.13
3,disappointment,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é ALTA  [conf=0.67, suporte=1.8]",alta,0.6721,1.83
3,disappointment,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é ALTA  [conf=0.86, suporte=1.5]",alta,0.8648,1.52
3,disappointment,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é BAIXA  [conf=0.67, suporte=1.1]",baixa,0.6747,1.07
3,disappointment,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é ALTA  [conf=0.86, suporte=0.7]",alta,0.8595,0.68
3,disappointment,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é MEDIA  [conf=1.00, suporte=0.6]",media,0.9963,0.58
3,disappointment,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é ALTA  [conf=0.94, suporte=0.0]",alta,0.9377,0.01
3,disappointment,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
3,disappointment,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
3,disappointment,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
3,disappointment,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
3,disappointment,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
3,disappointment,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
3,disappointment,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
3,disappointment,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é ALTA  [conf=1.00, suporte=0.0]",alta,0.996,0.0
3,disappointment,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
3,disappointment,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
3,disappointment,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
3,disappointment,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
3,disappointment,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
3,disapproval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é ALTO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.76, suporte=5313.7]",baixa,0.7631,5313.73
3,disapproval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é BAIXO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.84, suporte=5089.1]",baixa,0.8395,5089.11
3,disapproval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.79, suporte=2016.0]",baixa,0.7889,2015.96
3,disapproval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.93, suporte=1619.8]",baixa,0.9263,1619.84
3,disapproval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é BAIXO ENTÃO pertinência(disapproval) é ALTA  [conf=0.87, suporte=1554.6]",alta,0.8727,1554.64
3,disapproval,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.79, suporte=1364.5]",alta,0.7905,1364.49
3,disapproval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.88, suporte=1269.6]",alta,0.8782,1269.61
3,disapproval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é BAIXO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.60, suporte=1111.8]",baixa,0.6009,1111.75
3,disapproval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.60, suporte=963.8]",baixa,0.5974,963.83
3,disapproval,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é BAIXO ENTÃO pertinência(disapproval) é ALTA  [conf=0.82, suporte=836.0]",alta,0.8242,836.02
3,disapproval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.63, suporte=607.0]",baixa,0.6328,607.03
3,disapproval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é ALTO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.61, suporte=577.0]",baixa,0.6105,577.0
3,disapproval,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.79, suporte=316.9]",alta,0.7917,316.86
3,disapproval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.90, suporte=261.6]",alta,0.8988,261.56
3,disapproval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é ALTA  [conf=0.90, suporte=254.9]",alta,0.9023,254.88
3,disapproval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é ALTA  [conf=0.71, suporte=195.9]",alta,0.7148,195.89
3,disapproval,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é ALTA  [conf=0.77, suporte=154.9]",alta,0.7732,154.94
3,disapproval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.60, suporte=147.6]",baixa,0.6022,147.63
3,disapproval,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.77, suporte=142.3]",alta,0.7717,142.34
3,disapproval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.60, suporte=138.6]",alta,0.5954,138.59
3,disapproval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.63, suporte=117.6]",alta,0.6271,117.63
3,disapproval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é ALTA  [conf=0.82, suporte=76.3]",alta,0.8217,76.34
3,disapproval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.79, suporte=75.9]",baixa,0.7945,75.86
3,disapproval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.86, suporte=71.7]",alta,0.8621,71.65
3,disapproval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.58, suporte=55.4]",baixa,0.5769,55.37
3,disapproval,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é ALTA  [conf=0.79, suporte=53.7]",alta,0.7875,53.74
3,disapproval,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.83, suporte=49.4]",alta,0.8272,49.38
3,disapproval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.93, suporte=33.8]",alta,0.9266,33.75
3,disapproval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é ALTA  [conf=0.92, suporte=29.4]",alta,0.9192,29.43
3,disapproval,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é ALTA  [conf=0.75, suporte=22.7]",alta,0.7543,22.73
3,disapproval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é ALTA  [conf=0.82, suporte=15.2]",alta,0.8221,15.24
3,disapproval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.71, suporte=8.9]",baixa,0.7138,8.92
3,disapproval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.69, suporte=4.9]",baixa,0.688,4.92
3,disapproval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é MEDIA  [conf=0.96, suporte=4.8]",media,0.9597,4.82
3,disapproval,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.81, suporte=2.2]",alta,0.8136,2.16
3,disapproval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é ALTA  [conf=0.72, suporte=0.9]",alta,0.7151,0.91
3,disapproval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.83, suporte=0.9]",alta,0.8283,0.87
3,disapproval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.61, suporte=0.7]",alta,0.6088,0.73
3,disapproval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é ALTA  [conf=0.85, suporte=0.5]",alta,0.8453,0.53
3,disapproval,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é MEDIA  [conf=0.94, suporte=0.2]",media,0.9446,0.22
3,disapproval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.59, suporte=0.0]",alta,0.5881,0.01
3,disapproval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é MEDIA  [conf=0.95, suporte=0.0]",media,0.9511,0.0
3,disapproval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.85, suporte=0.0]",alta,0.8474,0.0
3,disapproval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=1.00, suporte=0.0]",alta,1.0,0.0
3,disapproval,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.93, suporte=0.0]",baixa,0.932,0.0
3,disapproval,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
3,disapproval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
3,disapproval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.80, suporte=0.0]",alta,0.8044,0.0
