fold,emocao,regra,consequente,confianca,suporte
3,gratitude,"SE p_lr é ALTO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(gratitude) é ALTA  [conf=0.87, suporte=85.8]",alta,0.8673,85.76
3,gratitude,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=0.96, suporte=81.4]",baixa,0.9555,81.36
3,gratitude,"SE p_lr é BAIXO E p_bert é MUITO_BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=69.0]",baixa,1.0,69.05
3,gratitude,"SE p_lr é ALTO E p_bert é MUITO_ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(gratitude) é ALTA  [conf=0.75, suporte=65.3]",alta,0.7505,65.31
3,gratitude,"SE p_lr é MEDIO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=65.3]",baixa,1.0,65.26
3,gratitude,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=64.0]",baixa,1.0,63.96
3,gratitude,"SE p_lr é MUITO_BAIXO E p_bert é MEDIO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=62.6]",baixa,1.0,62.61
3,gratitude,"SE p_lr é MEDIO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=57.9]",baixa,1.0,57.87
3,gratitude,"SE p_lr é MEDIO E p_bert é MEDIO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=56.0]",baixa,1.0,56.01
3,gratitude,"SE p_lr é MUITO_BAIXO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=52.9]",baixa,1.0,52.86
3,gratitude,"SE p_lr é MEDIO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=48.9]",baixa,1.0,48.88
3,gratitude,"SE p_lr é MUITO_ALTO E p_bert é MUITO_ALTO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO ENTÃO pertinência(gratitude) é ALTA  [conf=0.99, suporte=48.9]",alta,0.994,48.87
3,gratitude,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO ENTÃO pertinência(gratitude) é BAIXA  [conf=0.87, suporte=46.2]",baixa,0.8713,46.24
3,gratitude,"SE p_lr é MUITO_BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=41.2]",baixa,1.0,41.16
3,gratitude,"SE p_lr é MEDIO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=0.95, suporte=35.8]",baixa,0.9452,35.83
3,gratitude,"SE p_lr é MUITO_BAIXO E p_bert é MUITO_BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=35.4]",baixa,1.0,35.42
3,gratitude,"SE p_lr é ALTO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=34.4]",baixa,1.0,34.38
3,gratitude,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=32.1]",baixa,1.0,32.11
3,gratitude,"SE p_lr é MUITO_ALTO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(gratitude) é ALTA  [conf=0.97, suporte=28.9]",alta,0.9685,28.88
3,gratitude,"SE p_lr é MUITO_ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(gratitude) é ALTA  [conf=0.75, suporte=26.0]",alta,0.7532,26.05
3,gratitude,"SE p_lr é ALTO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=25.4]",baixa,1.0,25.44
3,gratitude,"SE p_lr é MEDIO E p_bert é MUITO_BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=24.4]",baixa,1.0,24.35
3,gratitude,"SE p_lr é BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=23.5]",baixa,1.0,23.5
3,gratitude,"SE p_lr é MUITO_BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=18.3]",baixa,1.0,18.34
3,gratitude,"SE p_lr é MEDIO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=16.2]",baixa,1.0,16.24
3,gratitude,"SE p_lr é MUITO_BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=13.7]",baixa,1.0,13.7
3,gratitude,"SE p_lr é BAIXO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=9.5]",baixa,1.0,9.48
3,gratitude,"SE p_lr é MUITO_BAIXO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=8.7]",baixa,1.0,8.71
3,gratitude,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=8.7]",baixa,1.0,8.7
3,gratitude,"SE p_lr é ALTO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(gratitude) é ALTA  [conf=0.94, suporte=8.7]",alta,0.9446,8.68
3,gratitude,"SE p_lr é MEDIO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=8.2]",baixa,1.0,8.2
3,gratitude,"SE p_lr é MUITO_BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO ENTÃO pertinência(gratitude) é BAIXA  [conf=0.96, suporte=6.9]",baixa,0.9608,6.89
3,gratitude,"SE p_lr é MUITO_ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(gratitude) é ALTA  [conf=1.00, suporte=6.9]",alta,1.0,6.87
3,gratitude,"SE p_lr é MEDIO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=6.2]",baixa,1.0,6.18
3,gratitude,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO ENTÃO pertinência(gratitude) é BAIXA  [conf=1.00, suporte=5.9]",baixa,1.0,5.92
3,grief,"SE p_lr é MEDIO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=3265.0]",baixa,1.0,3265.02
3,grief,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=2734.4]",baixa,0.9985,2734.38
3,grief,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=2318.8]",baixa,1.0,2318.77
3,grief,"SE p_lr é MEDIO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=2145.1]",baixa,1.0,2145.06
3,grief,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=0.99, suporte=1966.2]",baixa,0.992,1966.21
3,grief,"SE p_lr é ALTO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=1846.6]",baixa,0.9957,1846.56
3,grief,"SE p_lr é MEDIO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=1789.1]",baixa,1.0,1789.11
3,grief,"SE p_lr é BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=1575.1]",baixa,1.0,1575.12
3,grief,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=1357.1]",baixa,1.0,1357.1
3,grief,"SE p_lr é MUITO_BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=1195.8]",baixa,0.9967,1195.82
3,grief,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=1071.9]",baixa,0.9999,1071.86
3,grief,"SE p_lr é MEDIO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=1063.9]",baixa,0.9964,1063.93
3,grief,"SE p_lr é MUITO_BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=923.3]",baixa,1.0,923.31
3,grief,"SE p_lr é MEDIO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=854.4]",baixa,1.0,854.43
3,grief,"SE p_lr é ALTO E p_bert é MEDIO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=840.5]",baixa,0.9989,840.53
3,grief,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=836.3]",baixa,1.0,836.25
3,grief,"SE p_lr é MEDIO E p_bert é MEDIO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=806.2]",baixa,1.0,806.24
3,grief,"SE p_lr é MUITO_BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=764.4]",baixa,1.0,764.43
3,grief,"SE p_lr é ALTO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=715.5]",baixa,1.0,715.55
3,grief,"SE p_lr é MUITO_BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=0.99, suporte=701.7]",baixa,0.9946,701.68
3,grief,"SE p_lr é BAIXO E p_bert é MEDIO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=678.7]",baixa,1.0,678.68
3,grief,"SE p_lr é BAIXO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=637.8]",baixa,1.0,637.84
3,grief,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(grief) é BAIXA  [conf=0.99, suporte=618.7]",baixa,0.9936,618.74
3,grief,"SE p_lr é MUITO_BAIXO E p_bert é MEDIO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=540.3]",baixa,1.0,540.29
3,grief,"SE p_lr é MEDIO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=509.8]",baixa,1.0,509.77
3,grief,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=497.6]",baixa,1.0,497.62
3,grief,"SE p_lr é MEDIO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=484.8]",baixa,1.0,484.76
3,grief,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=439.3]",baixa,1.0,439.29
3,grief,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=391.0]",baixa,1.0,391.03
3,grief,"SE p_lr é MUITO_BAIXO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=323.4]",baixa,1.0,323.41
3,grief,"SE p_lr é MEDIO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=313.4]",baixa,1.0,313.36
3,grief,"SE p_lr é MUITO_BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=281.3]",baixa,1.0,281.33
3,grief,"SE p_lr é MUITO_BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=265.3]",baixa,1.0,265.32
3,grief,"SE p_lr é BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=258.5]",baixa,1.0,258.47
3,grief,"SE p_lr é ALTO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=241.3]",baixa,1.0,241.28
3,grief,"SE p_lr é MEDIO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=239.5]",baixa,1.0,239.51
3,grief,"SE p_lr é ALTO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=0.93, suporte=235.7]",baixa,0.9334,235.72
3,grief,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=218.8]",baixa,1.0,218.8
3,grief,"SE p_lr é ALTO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(grief) é BAIXA  [conf=0.87, suporte=186.7]",baixa,0.8749,186.7
3,grief,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=170.7]",baixa,1.0,170.65
3,grief,"SE p_lr é MUITO_BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=152.7]",baixa,1.0,152.69
3,grief,"SE p_lr é MUITO_ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=143.3]",baixa,1.0,143.34
3,grief,"SE p_lr é MUITO_ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=0.97, suporte=122.5]",baixa,0.9682,122.54
3,grief,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=114.7]",baixa,1.0,114.75
3,grief,"SE p_lr é MEDIO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=111.3]",baixa,1.0,111.31
3,grief,"SE p_lr é MEDIO E p_bert é MUITO_BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=85.7]",baixa,1.0,85.73
3,grief,"SE p_lr é MUITO_ALTO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=84.5]",baixa,0.9965,84.54
3,grief,"SE p_lr é MEDIO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=84.3]",baixa,0.9965,84.35
3,grief,"SE p_lr é MUITO_BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=79.8]",baixa,1.0,79.84
3,grief,"SE p_lr é ALTO E p_bert é MUITO_BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=79.8]",baixa,1.0,79.81
3,grief,"SE p_lr é BAIXO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=74.3]",baixa,1.0,74.27
3,grief,"SE p_lr é MUITO_ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=0.94, suporte=74.1]",baixa,0.9409,74.12
3,grief,"SE p_lr é BAIXO E p_bert é MUITO_BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=67.6]",baixa,1.0,67.64
3,grief,"SE p_lr é MEDIO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=64.1]",baixa,1.0,64.06
3,grief,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=63.9]",baixa,1.0,63.87
3,grief,"SE p_lr é ALTO E p_bert é MUITO_ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=60.8]",baixa,1.0,60.81
3,grief,"SE p_lr é MUITO_ALTO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=0.93, suporte=58.0]",baixa,0.9339,57.96
3,grief,"SE p_lr é ALTO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=48.4]",baixa,1.0,48.4
3,grief,"SE p_lr é MUITO_ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(grief) é BAIXA  [conf=0.91, suporte=45.8]",baixa,0.9142,45.76
3,grief,"SE p_lr é ALTO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=45.3]",baixa,0.9972,45.34
3,grief,"SE p_lr é MUITO_BAIXO E p_bert é MUITO_BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=43.6]",baixa,1.0,43.56
3,grief,"SE p_lr é MUITO_BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=41.1]",baixa,1.0,41.11
3,grief,"SE p_lr é MEDIO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=38.9]",baixa,1.0,38.88
3,grief,"SE p_lr é MEDIO E p_bert é MUITO_ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=36.8]",baixa,1.0,36.81
3,grief,"SE p_lr é MUITO_ALTO E p_bert é MEDIO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=34.1]",baixa,0.9992,34.15
3,grief,"SE p_lr é BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=33.3]",baixa,1.0,33.3
3,grief,"SE p_lr é BAIXO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=30.5]",baixa,1.0,30.5
3,grief,"SE p_lr é MUITO_ALTO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(grief) é BAIXA  [conf=0.91, suporte=30.2]",baixa,0.9127,30.16
3,grief,"SE p_lr é MUITO_BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=29.6]",baixa,1.0,29.62
3,grief,"SE p_lr é BAIXO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=25.9]",baixa,1.0,25.95
3,grief,"SE p_lr é MUITO_ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=25.8]",baixa,1.0,25.83
3,grief,"SE p_lr é ALTO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=23.9]",baixa,1.0,23.86
3,grief,"SE p_lr é MEDIO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=22.9]",baixa,1.0,22.93
3,grief,"SE p_lr é MUITO_BAIXO E p_bert é MUITO_ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=22.9]",baixa,1.0,22.9
3,grief,"SE p_lr é MUITO_ALTO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=22.8]",baixa,1.0,22.83
3,grief,"SE p_lr é MEDIO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é BAIXO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=22.0]",baixa,1.0,21.96
3,grief,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(grief) é BAIXA  [conf=0.82, suporte=21.1]",baixa,0.8235,21.14
3,grief,"SE p_lr é BAIXO E p_bert é MUITO_ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=21.0]",baixa,1.0,20.98
3,grief,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é ALTO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=19.0]",baixa,1.0,18.97
3,grief,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_BAIXO ENTÃO pertinência(grief) é BAIXA  [conf=1.00, suporte=17.4]",baixa,1.0,17.41
3,joy,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(joy) é BAIXA  [conf=0.88, suporte=4446.3]",baixa,0.8833,4446.26
3,joy,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(joy) é BAIXA  [conf=0.99, suporte=3459.8]",baixa,0.9909,3459.8
3,joy,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(joy) é BAIXA  [conf=0.84, suporte=3401.4]",baixa,0.8439,3401.41
3,joy,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(joy) é BAIXA  [conf=1.00, suporte=2612.6]",baixa,0.9969,2612.59
3,joy,"SE p_lr é ALTO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(joy) é BAIXA  [conf=0.97, suporte=1993.1]",baixa,0.9746,1993.08
3,joy,"SE p_lr é MUITO_BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(joy) é BAIXA  [conf=1.00, suporte=1564.5]",baixa,0.9974,1564.49
3,joy,"SE p_lr é ALTO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(joy) é BAIXA  [conf=0.99, suporte=1519.0]",baixa,0.9947,1518.97
3,joy,"SE p_lr é BAIXO E p_bert é MUITO_BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(joy) é BAIXA  [conf=1.00, suporte=1469.6]",baixa,0.9973,1469.56
3,joy,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(joy) é BAIXA  [conf=0.96, suporte=1364.5]",baixa,0.9599,1364.49
3,joy,"SE p_lr é MEDIO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(joy) é BAIXA  [conf=0.99, suporte=1342.7]",baixa,0.9911,1342.7
3,joy,"SE p_lr é MUITO_ALTO E p_bert é MUITO_ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(joy) é ALTA  [conf=0.82, suporte=1277.2]",alta,0.8242,1277.24
3,joy,"SE p_lr é BAIXO E p_bert é MEDIO E sent_pos é ALTO E sent_neg é MUITO_ALTO ENTÃO pertinência(joy) é BAIXA  [conf=0.99, suporte=1211.7]",baixa,0.9901,1211.66
3,joy,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é MUITO_ALTO ENTÃO pertinência(joy) é BAIXA  [conf=0.96, suporte=948.0]",baixa,0.9633,948.03
